invoice,customer_id,order_date,country,revenue,items,products
534500,17290.0,2010-11-23 11:13:00,United Kingdom,392.31,283,34
534501,18055.0,2010-11-23 11:26:00,United Kingdom,1755.39,554,91
534504,14555.0,2010-11-23 11:35:00,United Kingdom,713.85,250,34
534505,17870.0,2010-11-23 11:39:00,United Kingdom,887.3999999999999,348,2
534506,12849.0,2010-11-23 11:41:00,United Kingdom,728.32,550,22
534507,17841.0,2010-11-23 11:43:00,United Kingdom,531.45,259,58
534508,17458.0,2010-11-23 11:43:00,United Kingdom,213.08,112,32
534509,18055.0,2010-11-23 11:44:00,United Kingdom,33.9,2,1
534510,17237.0,2010-11-23 11:45:00,United Kingdom,574.15,259,44
534511,17071.0,2010-11-23 11:47:00,United Kingdom,547.9,168,23
534512,14679.0,2010-11-23 11:51:00,United Kingdom,372.54,386,22
534513,17975.0,2010-11-23 11:52:00,United Kingdom,224.75,65,10
534515,17570.0,2010-11-23 11:56:00,United Kingdom,100.0,1,1
534516,15235.0,2010-11-23 12:00:00,United Kingdom,129.57,93,9
534517,16229.0,2010-11-23 12:01:00,United Kingdom,768.9,333,62
534518,16155.0,2010-11-23 12:01:00,United Kingdom,203.4,83,9
534521,17872.0,2010-11-23 12:02:00,United Kingdom,235.87,176,15
534524,16155.0,2010-11-23 12:03:00,United Kingdom,31.1,8,2
534526,15384.0,2010-11-23 12:04:00,United Kingdom,1108.88,840,56
534531,17227.0,2010-11-23 12:05:00,United Kingdom,236.95000000000002,126,9
534539,17098.0,2010-11-23 12:13:00,United Kingdom,147.9,42,6
534543,13602.0,2010-11-23 12:14:00,United Kingdom,137.70000000000002,48,8
534555,17508.0,2010-11-23 12:22:00,Greece,761.3,414,38
534563,18203.0,2010-11-23 12:25:00,United Kingdom,112.57,21,14
534569,12805.0,2010-11-23 12:27:00,Netherlands,443.6,254,22
534579,14606.0,2010-11-23 12:32:00,United Kingdom,241.35,93,21
534583,15291.0,2010-11-23 12:33:00,United Kingdom,438.75,85,8
534605,15311.0,2010-11-23 12:42:00,United Kingdom,247.47,100,22
534623,15506.0,2010-11-23 12:48:00,United Kingdom,396.44,310,36
534630,13569.0,2010-11-23 12:54:00,United Kingdom,151.96,64,38
534631,18047.0,2010-11-23 12:57:00,United Kingdom,314.29,126,74
534633,12573.0,2010-11-23 13:01:00,France,113.28,146,42
534635,16938.0,2010-11-23 13:01:00,United Kingdom,456.5,198,28
534637,14987.0,2010-11-23 13:01:00,United Kingdom,494.34999999999997,197,3
534640,13089.0,2010-11-23 13:02:00,United Kingdom,2646.7000000000003,1306,48
534643,13089.0,2010-11-23 13:04:00,United Kingdom,34.8,24,1
534644,13089.0,2010-11-23 13:04:00,United Kingdom,17.4,12,1
534645,15719.0,2010-11-23 13:07:00,United Kingdom,398.28000000000003,274,55
534646,18047.0,2010-11-23 13:11:00,United Kingdom,11.8,4,1
534648,16019.0,2010-11-23 13:14:00,United Kingdom,659.46,142,8
534649,16775.0,2010-11-23 13:15:00,United Kingdom,215.65,86,25
534650,14176.0,2010-11-23 13:21:00,United Kingdom,179.56,56,6
534651,17974.0,2010-11-23 13:24:00,United Kingdom,132.55,99,25
534652,14170.0,2010-11-23 13:26:00,United Kingdom,298.96,137,64
534653,12897.0,2010-11-23 13:29:00,United Kingdom,193.60000000000002,112,4
534655,17165.0,2010-11-23 13:35:00,United Kingdom,426.71,147,25
534656,13869.0,2010-11-23 13:36:00,United Kingdom,1059.41,570,99
534657,14252.0,2010-11-23 13:36:00,United Kingdom,350.99,111,10
534658,18118.0,2010-11-23 13:36:00,United Kingdom,127.65,71,53
534659,12434.0,2010-11-23 13:38:00,Australia,297.29,138,20
534660,14849.0,2010-11-23 13:46:00,United Kingdom,348.99,286,18
534661,17309.0,2010-11-23 13:47:00,United Kingdom,27.75,43,3
534662,14898.0,2010-11-23 13:47:00,United Kingdom,441.35,229,18
534664,14849.0,2010-11-23 13:49:00,United Kingdom,82.5,78,9
534665,14051.0,2010-11-23 13:52:00,United Kingdom,420.91999999999996,132,7
534667,14911.0,2010-11-23 13:57:00,EIRE,339.44,108,19
534668,14911.0,2010-11-23 13:59:00,EIRE,323.11,188,17
534669,12577.0,2010-11-23 13:59:00,France,254.03,265,43
534670,12577.0,2010-11-23 14:06:00,France,73.25,39,30
534671,17766.0,2010-11-23 14:17:00,United Kingdom,252.11,137,19
534672,14177.0,2010-11-23 14:23:00,United Kingdom,120.6,29,21
534673,12748.0,2010-11-23 14:28:00,United Kingdom,129.26,96,22
534674,17766.0,2010-11-23 14:29:00,United Kingdom,47.5,18,2
534676,12748.0,2010-11-23 14:36:00,United Kingdom,40.8,48,2
534679,14755.0,2010-11-23 14:42:00,United Kingdom,609.95,255,25
534680,17442.0,2010-11-23 14:46:00,United Kingdom,270.1,155,17
534681,13451.0,2010-11-23 14:50:00,United Kingdom,443.11,392,66
534683,16430.0,2010-11-23 14:53:00,United Kingdom,19.8,12,1
534684,15134.0,2010-11-23 14:59:00,United Kingdom,124.6,116,8
534685,15864.0,2010-11-23 15:02:00,United Kingdom,244.44,294,3
534686,13181.0,2010-11-23 15:05:00,United Kingdom,359.69,171,19
534687,13077.0,2010-11-23 15:07:00,United Kingdom,379.52,280,40
534690,13211.0,2010-11-23 15:17:00,United Kingdom,306.0,120,2
534691,12971.0,2010-11-23 15:18:00,United Kingdom,114.39,153,7
534692,12971.0,2010-11-23 15:18:00,United Kingdom,51.0,60,3
534693,14332.0,2010-11-23 15:24:00,United Kingdom,515.7,208,20
534694,16531.0,2010-11-23 15:33:00,United Kingdom,154.44,144,8
534696,12599.0,2010-11-23 15:49:00,France,154.48000000000002,141,8
534697,17700.0,2010-11-23 15:55:00,United Kingdom,609.19,301,26
534699,14798.0,2010-11-23 15:59:00,United Kingdom,20.4,24,2
534700,12889.0,2010-11-23 16:08:00,United Kingdom,48.85,7,3
534701,15808.0,2010-11-23 16:08:00,United Kingdom,1699.07,649,57
534702,14972.0,2010-11-23 16:17:00,United Kingdom,30.300000000000004,12,2
534703,12662.0,2010-11-23 16:18:00,Germany,200.19,114,13
534704,16003.0,2010-11-23 16:30:00,United Kingdom,969.1600000000001,278,24
534705,16242.0,2010-11-23 16:40:00,United Kingdom,661.2,270,49
534706,16242.0,2010-11-23 16:41:00,United Kingdom,8.5,1,1
534707,13089.0,2010-11-23 16:41:00,United Kingdom,525.5999999999999,48,1
534708,13078.0,2010-11-23 16:49:00,United Kingdom,694.12,276,18
534710,16437.0,2010-11-23 16:59:00,United Kingdom,183.9,118,11
534711,16001.0,2010-11-23 17:10:00,United Kingdom,583.39,337,29
534712,14202.0,2010-11-23 17:13:00,United Kingdom,514.55,67,16
534713,17576.0,2010-11-23 17:21:00,United Kingdom,296.35,123,21
534714,15965.0,2010-11-23 17:31:00,United Kingdom,333.97,240,43
534715,17598.0,2010-11-23 17:43:00,United Kingdom,409.98,126,10
534716,16684.0,2010-11-23 17:43:00,United Kingdom,3013.0,1812,13
534718,13843.0,2010-11-23 17:48:00,United Kingdom,319.75,145,18
534719,14154.0,2010-11-23 17:51:00,United Kingdom,1519.28,574,33
534720,14154.0,2010-11-23 17:53:00,United Kingdom,188.6,72,11
534721,15660.0,2010-11-23 18:11:00,United Kingdom,223.6,176,15
534722,13468.0,2010-11-23 18:12:00,United Kingdom,308.49,199,19
534723,17675.0,2010-11-23 18:14:00,United Kingdom,259.35,87,5
534724,15951.0,2010-11-23 18:20:00,United Kingdom,304.95,107,18
534726,14156.0,2010-11-23 18:41:00,EIRE,175.2,16,1
534728,15189.0,2010-11-23 18:47:00,United Kingdom,447.24,152,4
534730,16357.0,2010-11-23 18:52:00,United Kingdom,209.49,143,13
534737,15061.0,2010-11-23 19:20:00,United Kingdom,657.73,297,10
534738,12377.0,2010-11-23 19:24:00,Switzerland,587.24,326,28
534739,16316.0,2010-11-24 08:35:00,United Kingdom,356.1,187,16
534740,13310.0,2010-11-24 09:14:00,United Kingdom,159.72,166,11
534741,12908.0,2010-11-24 09:29:00,United Kingdom,390.0,600,1
534742,17744.0,2010-11-24 09:34:00,United Kingdom,326.74,414,15
534743,17894.0,2010-11-24 09:37:00,United Kingdom,112.05000000000001,38,10
534744,14291.0,2010-11-24 09:46:00,United Kingdom,411.63,298,26
534745,14291.0,2010-11-24 09:47:00,United Kingdom,85.0,10,2
534746,17504.0,2010-11-24 09:49:00,United Kingdom,443.28,180,11
534749,14861.0,2010-11-24 09:51:00,United Kingdom,167.66,322,12
534753,17990.0,2010-11-24 09:57:00,United Kingdom,361.09000000000003,147,16
534758,12931.0,2010-11-24 10:07:00,United Kingdom,417.6,288,1
534759,17675.0,2010-11-24 10:09:00,United Kingdom,163.2,64,1
534760,12931.0,2010-11-24 10:09:00,United Kingdom,720.0,1000,1
534761,17377.0,2010-11-24 10:10:00,United Kingdom,463.95,193,11
534762,14543.0,2010-11-24 10:20:00,United Kingdom,302.8,40,5
534763,17511.0,2010-11-24 10:21:00,United Kingdom,2612.89,1667,29
534764,15173.0,2010-11-24 10:21:00,United Kingdom,153.77,55,9
534765,15555.0,2010-11-24 10:25:00,United Kingdom,172.1,83,18
534766,12868.0,2010-11-24 10:27:00,United Kingdom,135.65,75,9
534767,16125.0,2010-11-24 10:30:00,United Kingdom,395.1,200,20
534768,13767.0,2010-11-24 10:31:00,United Kingdom,645.4000000000001,152,9
534769,15358.0,2010-11-24 10:34:00,United Kingdom,367.27,292,23
534770,15358.0,2010-11-24 10:35:00,United Kingdom,92.6,19,3
534772,16717.0,2010-11-24 10:50:00,United Kingdom,498.75,239,21
534773,16717.0,2010-11-24 10:51:00,United Kingdom,17.4,12,1
534774,15838.0,2010-11-24 11:03:00,United Kingdom,300.96,1584,1
534775,17633.0,2010-11-24 11:06:00,United Kingdom,300.65,107,9
534776,13750.0,2010-11-24 11:07:00,United Kingdom,325.44,96,1
534777,15100.0,2010-11-24 11:08:00,United Kingdom,350.4,32,1
534779,12970.0,2010-11-24 11:13:00,United Kingdom,63.35,23,12
534780,12970.0,2010-11-24 11:15:00,United Kingdom,0.95,1,1
534783,14861.0,2010-11-24 11:18:00,United Kingdom,2.5,2,1
534786,15854.0,2010-11-24 11:21:00,United Kingdom,214.49,62,39
534788,16782.0,2010-11-24 11:25:00,United Kingdom,387.5,127,59
534793,13694.0,2010-11-24 11:42:00,United Kingdom,2514.7200000000003,1328,15
534794,15984.0,2010-11-24 11:47:00,United Kingdom,353.69,205,35
534797,16016.0,2010-11-24 11:51:00,United Kingdom,147.19,61,21
534799,14350.0,2010-11-24 12:01:00,United Kingdom,305.45,151,18
534800,17019.0,2010-11-24 12:04:00,United Kingdom,520.1,383,106
534801,14673.0,2010-11-24 12:06:00,United Kingdom,747.26,468,40
534802,12939.0,2010-11-24 12:13:00,United Kingdom,408.0,96,1
534804,12356.0,2010-11-24 12:24:00,Portugal,347.9,255,25
534805,18193.0,2010-11-24 12:25:00,United Kingdom,279.44,136,7
534807,14667.0,2010-11-24 12:32:00,United Kingdom,262.42,211,20
534808,14552.0,2010-11-24 12:36:00,United Kingdom,169.99,75,40
534809,14692.0,2010-11-24 12:40:00,United Kingdom,164.05,139,6
534810,14045.0,2010-11-24 12:40:00,United Kingdom,1387.2,208,2
534811,16931.0,2010-11-24 12:42:00,United Kingdom,260.40000000000003,121,14
534812,14458.0,2010-11-24 12:43:00,United Kingdom,228.07,317,46
534813,17069.0,2010-11-24 12:44:00,United Kingdom,534.1,198,22
534814,16794.0,2010-11-24 12:45:00,United Kingdom,133.46,74,28
534816,16839.0,2010-11-24 12:49:00,United Kingdom,413.64,188,6
534818,18116.0,2010-11-24 12:52:00,United Kingdom,121.1,51,25
534820,14988.0,2010-11-24 12:53:00,United Kingdom,294.62,219,38
534821,17069.0,2010-11-24 12:53:00,United Kingdom,141.9,68,9
534822,12970.0,2010-11-24 12:54:00,United Kingdom,600.66,431,85
534830,17315.0,2010-11-24 13:01:00,United Kingdom,670.9,172,22
534832,15279.0,2010-11-24 13:03:00,United Kingdom,307.87,167,18
534835,12970.0,2010-11-24 13:08:00,United Kingdom,10.75,5,3
534836,15984.0,2010-11-24 13:08:00,United Kingdom,370.97,143,12
534839,15889.0,2010-11-24 13:13:00,United Kingdom,239.31,166,51
534840,18109.0,2010-11-24 13:15:00,United Kingdom,134.9,50,15
534841,15572.0,2010-11-24 13:16:00,United Kingdom,525.67,206,49
534842,15262.0,2010-11-24 13:21:00,United Kingdom,112.80000000000001,64,7
534843,16292.0,2010-11-24 13:21:00,United Kingdom,132.5,30,6
534844,16409.0,2010-11-24 13:25:00,United Kingdom,248.54999999999998,155,38
534846,13823.0,2010-11-24 13:32:00,United Kingdom,515.87,213,22
534847,14646.0,2010-11-24 13:34:00,Netherlands,919.62,946,8
534848,13623.0,2010-11-24 13:36:00,United Kingdom,206.18,91,34
534851,14409.0,2010-11-24 13:41:00,United Kingdom,579.89,389,14
534854,16065.0,2010-11-24 13:49:00,United Kingdom,233.36,105,42
534856,14868.0,2010-11-24 13:53:00,United Kingdom,229.20000000000002,114,8
534857,13663.0,2010-11-24 13:55:00,United Kingdom,123.75,43,5
534858,16065.0,2010-11-24 13:55:00,United Kingdom,4.25,1,1
534860,15271.0,2010-11-24 13:57:00,United Kingdom,239.9,118,14
534861,18076.0,2010-11-24 14:02:00,United Kingdom,151.49,164,8
534862,15194.0,2010-11-24 14:08:00,United Kingdom,433.36,202,11
534864,13495.0,2010-11-24 14:13:00,United Kingdom,619.57,307,16
534865,15356.0,2010-11-24 14:14:00,United Kingdom,149.93,92,60
534866,16085.0,2010-11-24 14:21:00,United Kingdom,114.14999999999999,20,16
534869,13952.0,2010-11-24 14:29:00,United Kingdom,880.8,430,46
534870,17601.0,2010-11-24 14:29:00,United Kingdom,297.07,192,60
534873,14060.0,2010-11-24 14:35:00,United Kingdom,295.8,252,4
534875,14060.0,2010-11-24 14:36:00,United Kingdom,74.0,40,1
534876,16699.0,2010-11-24 14:38:00,United Kingdom,106.72,110,7
534877,15471.0,2010-11-24 14:39:00,United Kingdom,568.28,297,53
534879,16489.0,2010-11-24 14:40:00,United Kingdom,193.04999999999998,19,2
534882,13686.0,2010-11-24 14:44:00,United Kingdom,111.60000000000001,62,9
534884,16422.0,2010-11-24 14:47:00,United Kingdom,731.1,506,6
534885,15509.0,2010-11-24 14:48:00,United Kingdom,152.41,58,26
534887,16903.0,2010-11-24 14:55:00,United Kingdom,246.99,115,53
534888,13854.0,2010-11-24 14:56:00,United Kingdom,154.36,76,3
534889,15030.0,2010-11-24 14:57:00,United Kingdom,108.3,54,2
534890,16204.0,2010-11-24 15:03:00,United Kingdom,321.26,227,38
534894,13554.0,2010-11-24 15:05:00,United Kingdom,216.04,92,11
534900,17402.0,2010-11-24 15:08:00,United Kingdom,395.45,95,4
534902,17349.0,2010-11-24 15:09:00,United Kingdom,163.47,104,30
534914,15476.0,2010-11-24 15:17:00,United Kingdom,12.6,6,1
534934,12913.0,2010-11-24 15:23:00,United Kingdom,1089.5,434,4
534935,17920.0,2010-11-24 15:23:00,United Kingdom,121.1,68,26
534943,16128.0,2010-11-24 15:26:00,United Kingdom,126.30000000000001,90,4
534944,14623.0,2010-11-24 15:26:00,United Kingdom,151.6,60,19
534946,17998.0,2010-11-24 15:31:00,United Kingdom,320.05,271,8
534948,15269.0,2010-11-24 15:31:00,United Kingdom,335.26,156,15
534956,13277.0,2010-11-24 15:34:00,United Kingdom,111.4,84,4
534959,13162.0,2010-11-24 15:35:00,United Kingdom,309.18,234,11
534980,13992.0,2010-11-24 15:42:00,United Kingdom,66.8,40,3
535014,14257.0,2010-11-24 16:00:00,United Kingdom,388.20000000000005,162,8
535016,14013.0,2010-11-24 16:16:00,United Kingdom,437.35,229,24
535017,13102.0,2010-11-24 16:16:00,United Kingdom,282.72,120,5
535018,17017.0,2010-11-24 16:16:00,United Kingdom,888.47,605,25
535019,17017.0,2010-11-24 16:18:00,United Kingdom,154.8,96,8
535037,13654.0,2010-11-24 16:41:00,United Kingdom,985.2,466,32
535040,14127.0,2010-11-24 16:56:00,United Kingdom,335.02000000000004,156,20
535041,15902.0,2010-11-24 16:57:00,United Kingdom,145.01,124,18
535066,12933.0,2010-11-24 17:11:00,United Kingdom,185.2,54,34
535077,14820.0,2010-11-24 17:15:00,United Kingdom,148.05,31,3
535078,16401.0,2010-11-25 08:20:00,United Kingdom,334.75,325,4
535079,15661.0,2010-11-25 08:21:00,United Kingdom,77.8,76,3
535080,13767.0,2010-11-25 08:32:00,United Kingdom,695.8000000000001,332,13
535081,16233.0,2010-11-25 09:19:00,United Kingdom,211.8,76,4
535082,16988.0,2010-11-25 09:22:00,United Kingdom,256.55,115,13
535083,14961.0,2010-11-25 09:46:00,United Kingdom,121.5,10,4
535084,14796.0,2010-11-25 09:46:00,United Kingdom,266.86,206,52
535085,12839.0,2010-11-25 09:48:00,United Kingdom,593.08,399,27
535086,14560.0,2010-11-25 09:50:00,United Kingdom,130.65,243,2
535088,17167.0,2010-11-25 10:05:00,United Kingdom,300.37,139,17
535089,13089.0,2010-11-25 10:08:00,United Kingdom,575.6,288,12
535090,13958.0,2010-11-25 10:11:00,United Kingdom,765.72,392,42
535091,14304.0,2010-11-25 10:20:00,United Kingdom,669.59,337,32
535092,13987.0,2010-11-25 10:20:00,United Kingdom,305.08,162,20
535094,16086.0,2010-11-25 10:27:00,United Kingdom,297.07,157,13
535095,15287.0,2010-11-25 10:29:00,United Kingdom,186.1,430,5
535096,15728.0,2010-11-25 10:39:00,United Kingdom,297.0,76,6
535097,16293.0,2010-11-25 10:41:00,United Kingdom,560.72,324,31
535100,14540.0,2010-11-25 10:51:00,United Kingdom,272.2,100,9
535101,13258.0,2010-11-25 10:54:00,United Kingdom,200.4,104,4
535102,17996.0,2010-11-25 11:00:00,United Kingdom,219.43,417,27
535103,13993.0,2010-11-25 11:03:00,United Kingdom,324.45,99,11
535104,16684.0,2010-11-25 11:04:00,United Kingdom,15070.22,10014,43
535105,12360.0,2010-11-25 11:04:00,Austria,120.0,3,1
535106,17342.0,2010-11-25 11:07:00,United Kingdom,300.4,37,6
535107,14680.0,2010-11-25 11:17:00,United Kingdom,1365.79,571,24
535108,14963.0,2010-11-25 11:19:00,United Kingdom,310.42,210,50
535113,14709.0,2010-11-25 11:28:00,United Kingdom,411.15,185,15
535114,17633.0,2010-11-25 11:28:00,United Kingdom,67.5,10,1
535124,13851.0,2010-11-25 11:34:00,United Kingdom,735.9000000000001,352,21
535131,14733.0,2010-11-25 11:38:00,United Kingdom,1429.9,641,35
535139,15271.0,2010-11-25 11:40:00,United Kingdom,167.13,73,33
535173,13113.0,2010-11-25 11:55:00,United Kingdom,595.6,100,9
535181,15084.0,2010-11-25 11:58:00,United Kingdom,615.8,516,19
535182,14450.0,2010-11-25 11:58:00,United Kingdom,151.54,50,8
535187,18087.0,2010-11-25 12:00:00,United Kingdom,439.59999999999997,88,4
535192,13767.0,2010-11-25 12:02:00,United Kingdom,279.6,136,6
535195,14907.0,2010-11-25 12:03:00,United Kingdom,384.62,144,18
535196,14907.0,2010-11-25 12:04:00,United Kingdom,25.200000000000003,12,1
535204,12971.0,2010-11-25 12:13:00,United Kingdom,61.2,48,3
535215,16354.0,2010-11-25 12:18:00,United Kingdom,203.16,126,42
535221,12748.0,2010-11-25 12:21:00,United Kingdom,402.58,182,35
535227,15291.0,2010-11-25 12:23:00,United Kingdom,489.6,192,2
535228,16013.0,2010-11-25 12:24:00,United Kingdom,1275.0,500,1
535229,14625.0,2010-11-25 12:25:00,United Kingdom,550.75,243,27
535231,12910.0,2010-11-25 12:27:00,United Kingdom,500.18,298,11
535235,16709.0,2010-11-25 12:28:00,United Kingdom,934.65,370,51
535240,18025.0,2010-11-25 12:33:00,United Kingdom,137.65,225,28
535241,16515.0,2010-11-25 12:34:00,United Kingdom,221.47,91,39
535242,15311.0,2010-11-25 12:35:00,United Kingdom,218.48,152,24
535243,13089.0,2010-11-25 12:36:00,United Kingdom,876.0,80,1
535244,18025.0,2010-11-25 12:37:00,United Kingdom,40.5,49,2
535245,14527.0,2010-11-25 12:39:00,United Kingdom,160.8,57,26
535247,14824.0,2010-11-25 12:40:00,United Kingdom,439.65,203,13
535248,13319.0,2010-11-25 12:46:00,United Kingdom,579.2,284,25
535249,13319.0,2010-11-25 12:47:00,United Kingdom,102.03,63,6
535250,15987.0,2010-11-25 12:56:00,United Kingdom,103.22,66,38
535251,16570.0,2010-11-25 13:03:00,United Kingdom,722.28,400,13
535252,17457.0,2010-11-25 13:05:00,United Kingdom,756.36,228,3
535253,16874.0,2010-11-25 13:08:00,United Kingdom,209.89000000000001,78,31
535254,14721.0,2010-11-25 13:08:00,United Kingdom,109.07,57,24
535255,17720.0,2010-11-25 13:10:00,United Kingdom,178.04,108,10
535257,15044.0,2010-11-25 13:13:00,United Kingdom,700.9200000000001,214,30
535258,16612.0,2010-11-25 13:14:00,United Kingdom,306.6,122,16
535259,17068.0,2010-11-25 13:18:00,United Kingdom,290.02,144,44
535260,15021.0,2010-11-25 13:20:00,United Kingdom,232.15,106,58
535261,13798.0,2010-11-25 13:21:00,United Kingdom,577.62,502,5
535262,13798.0,2010-11-25 13:25:00,United Kingdom,444.72,312,5
535263,14710.0,2010-11-25 13:29:00,United Kingdom,299.89,184,52
535264,15020.0,2010-11-25 13:29:00,United Kingdom,198.47,111,27
535265,13381.0,2010-11-25 13:30:00,United Kingdom,643.89,373,28
535266,14159.0,2010-11-25 13:32:00,United Kingdom,359.40999999999997,247,129
535267,14487.0,2010-11-25 13:36:00,United Kingdom,100.79,49,24
535268,12841.0,2010-11-25 13:38:00,United Kingdom,200.85,238,25
535269,14597.0,2010-11-25 13:38:00,United Kingdom,883.8100000000001,474,33
535270,16126.0,2010-11-25 13:41:00,United Kingdom,587.35,359,15
535271,15967.0,2010-11-25 13:42:00,United Kingdom,246.9,83,38
535272,15495.0,2010-11-25 13:46:00,United Kingdom,246.5,194,20
535273,17989.0,2010-11-25 13:49:00,United Kingdom,207.33,300,26
535274,14415.0,2010-11-25 13:51:00,United Kingdom,973.9300000000001,599,87
535275,16711.0,2010-11-25 13:53:00,United Kingdom,321.8,76,3
535277,14680.0,2010-11-25 14:02:00,United Kingdom,72.0,100,1
535278,14431.0,2010-11-25 14:03:00,United Kingdom,126.66,98,11
535282,14099.0,2010-11-25 14:17:00,United Kingdom,265.05,149,21
535283,14443.0,2010-11-25 14:18:00,United Kingdom,662.77,419,40
535285,15755.0,2010-11-25 14:25:00,United Kingdom,314.58,196,21
535288,17640.0,2010-11-25 14:27:00,United Kingdom,327.3,190,7
535297,17882.0,2010-11-25 14:35:00,United Kingdom,155.7,66,22
535306,17882.0,2010-11-25 14:40:00,United Kingdom,135.86,64,30
535308,13102.0,2010-11-25 14:44:00,United Kingdom,900.5000000000001,394,29
535310,17920.0,2010-11-25 14:47:00,United Kingdom,104.82,66,35
535311,12939.0,2010-11-25 14:50:00,United Kingdom,1301.76,384,5
535312,13280.0,2010-11-25 14:51:00,United Kingdom,129.19,52,16
535313,15514.0,2010-11-25 14:53:00,United Kingdom,379.95,247,21
535314,13573.0,2010-11-25 14:54:00,United Kingdom,302.45,195,14
535315,13019.0,2010-11-25 14:56:00,United Kingdom,190.95000000000002,93,8
535316,16954.0,2010-11-25 14:57:00,United Kingdom,234.05,97,8
535317,16231.0,2010-11-25 15:00:00,United Kingdom,178.9,94,12
535318,13573.0,2010-11-25 15:01:00,United Kingdom,173.25,79,26
535319,13458.0,2010-11-25 15:02:00,United Kingdom,990.37,557,39
535320,15681.0,2010-11-25 15:07:00,United Kingdom,206.8,40,3
535321,12385.0,2010-11-25 15:14:00,Belgium,1938.4,612,65
535324,14482.0,2010-11-25 15:26:00,United Kingdom,410.46,173,45
535325,16558.0,2010-11-25 15:36:00,United Kingdom,198.74,78,8
535326,16043.0,2010-11-25 15:40:00,United Kingdom,26.4,48,1
535328,17888.0,2010-11-25 15:52:00,United Kingdom,6.2,8,2
535329,14608.0,2010-11-25 15:52:00,United Kingdom,406.8,111,5
535330,13534.0,2010-11-25 15:54:00,United Kingdom,238.2,132,14
535331,14496.0,2010-11-25 15:55:00,United Kingdom,168.5,46,7
535332,18161.0,2010-11-25 15:55:00,United Kingdom,184.41,153,13
535334,15961.0,2010-11-25 15:59:00,United Kingdom,451.28999999999996,154,42
535336,13626.0,2010-11-25 16:12:00,United Kingdom,449.81,189,25
535338,13911.0,2010-11-25 16:16:00,United Kingdom,265.59,463,14
535341,13995.0,2010-11-25 16:31:00,United Kingdom,387.3,146,22
535342,14627.0,2010-11-25 16:32:00,United Kingdom,462.75,284,29
535343,16812.0,2010-11-25 16:33:00,United Kingdom,208.75,63,13
535344,15266.0,2010-11-25 16:36:00,United Kingdom,192.85,68,12
535345,15936.0,2010-11-25 16:39:00,United Kingdom,111.17,112,8
535346,12961.0,2010-11-25 16:44:00,United Kingdom,211.99,180,37
535348,15051.0,2010-11-25 16:46:00,United Kingdom,422.78000000000003,222,24
535349,18245.0,2010-11-25 16:52:00,United Kingdom,542.65,389,32
535350,18245.0,2010-11-25 16:52:00,United Kingdom,17.4,12,1
535351,15785.0,2010-11-25 16:54:00,United Kingdom,482.27000000000004,440,15
535353,15785.0,2010-11-25 16:55:00,United Kingdom,11.6,8,1
535354,17556.0,2010-11-25 17:00:00,United Kingdom,142.77,83,8
535355,15422.0,2010-11-25 17:00:00,United Kingdom,76.9,26,3
535365,13824.0,2010-11-25 17:33:00,United Kingdom,121.1,34,2
535366,14264.0,2010-11-25 17:42:00,United Kingdom,332.85,105,15
535367,12863.0,2010-11-25 17:47:00,United Kingdom,584.4,220,5
535368,17080.0,2010-11-25 17:55:00,United Kingdom,131.2,82,5
535369,15712.0,2010-11-25 18:04:00,United Kingdom,266.6,134,15
535370,13394.0,2010-11-25 18:08:00,United Kingdom,324.94000000000005,218,18
535371,16042.0,2010-11-25 18:14:00,United Kingdom,349.9,124,17
535372,16042.0,2010-11-25 18:16:00,United Kingdom,73.8,36,5
535374,14766.0,2010-11-25 18:21:00,United Kingdom,335.79,123,19
535375,13090.0,2010-11-25 18:24:00,United Kingdom,313.3,62,6
535376,13115.0,2010-11-25 18:49:00,United Kingdom,309.0,100,13
535377,15144.0,2010-11-25 18:49:00,United Kingdom,252.10000000000002,198,14
535378,15144.0,2010-11-25 18:50:00,United Kingdom,23.4,12,1
535379,15796.0,2010-11-25 18:56:00,United Kingdom,281.05,53,12
535380,16062.0,2010-11-25 19:06:00,United Kingdom,294.1,76,9
535381,14713.0,2010-11-25 19:16:00,United Kingdom,271.03000000000003,149,29
535382,17921.0,2010-11-25 19:24:00,United Kingdom,282.75,93,41
535384,14702.0,2010-11-25 19:32:00,United Kingdom,204.77,83,17
535385,15518.0,2010-11-25 19:36:00,United Kingdom,391.19,274,32
535386,17612.0,2010-11-25 19:41:00,United Kingdom,331.2,216,20
535387,15210.0,2010-11-26 09:09:00,United Kingdom,543.09,361,30
535388,12811.0,2010-11-26 09:49:00,Portugal,236.1,107,11
535389,12681.0,2010-11-26 09:51:00,France,662.01,338,30
535391,14156.0,2010-11-26 10:14:00,EIRE,749.6500000000001,283,31
535392,17790.0,2010-11-26 10:19:00,United Kingdom,101.95,63,8
535393,16812.0,2010-11-26 10:24:00,United Kingdom,594.1500000000001,281,35
535394,15347.0,2010-11-26 10:25:00,United Kingdom,389.7,212,12
535395,15793.0,2010-11-26 10:36:00,United Kingdom,315.66,306,4
535396,12540.0,2010-11-26 10:43:00,Spain,617.05,312,18
535397,14306.0,2010-11-26 10:44:00,United Kingdom,302.40000000000003,144,1
535398,18031.0,2010-11-26 11:00:00,United Kingdom,451.3,298,49
535399,15550.0,2010-11-26 11:01:00,United Kingdom,312.40000000000003,168,52
