customer_id,customer_segment,revenue,orders,quantity,last_purchase
15389.0,Loyal Customers,2733.8,5,3940,2011-06-20 16:18:00
15390.0,Potential Loyalists,1216.66,2,894,2010-11-08 15:19:00
15391.0,Lost,289.87,1,109,2010-05-04 15:04:00
15392.0,Champions,2911.62,7,2144,2011-12-05 11:01:00
15393.0,Loyal Customers,891.34,5,378,2011-11-23 16:48:00
15394.0,Champions,5286.8,11,2372,2011-11-30 11:49:00
15395.0,Lost,107.45,1,17,2011-01-18 12:40:00
15396.0,Potential Loyalists,796.38,2,278,2011-08-19 10:56:00
15397.0,Lost,94.0,1,20,2011-02-23 09:25:00
15398.0,Loyal Customers,1345.53,2,769,2011-11-23 16:47:00
15399.0,Loyal Customers,815.77,3,611,2011-12-08 13:04:00
15400.0,Loyal Customers,1302.3,8,662,2011-09-08 13:57:00
15401.0,Lost,216.95,2,93,2010-09-13 13:42:00
15402.0,Loyal Customers,1830.54,6,2034,2011-07-14 12:17:00
15403.0,Lost,170.88,2,492,2010-08-05 12:21:00
15404.0,Lost,257.06,1,334,2010-11-29 11:03:00
15405.0,Potential Loyalists,659.84,2,348,2011-06-03 14:44:00
15406.0,Loyal Customers,975.87,4,547,2011-11-08 13:22:00
15407.0,Loyal Customers,1046.74,4,552,2011-11-06 11:55:00
15408.0,Lost,267.18,1,106,2011-03-20 15:02:00
15409.0,Lost,131.25,1,59,2009-12-18 15:35:00
15410.0,Champions,4685.72,10,1902,2011-09-16 14:47:00
15411.0,Loyal Customers,1348.93,4,529,2011-11-13 15:19:00
15412.0,At Risk,190.53,1,108,2011-06-21 15:24:00
15413.0,Loyal Customers,6798.72,5,2694,2010-01-17 11:33:00
15414.0,Loyal Customers,774.9000000000001,3,443,2011-11-30 09:50:00
15415.0,At Risk,559.61,1,551,2011-01-30 14:13:00
15416.0,Loyal Customers,4572.82,7,2420,2011-10-06 09:38:00
15417.0,At Risk,508.8,1,284,2011-09-15 15:26:00
15418.0,At Risk,449.42,2,264,2010-10-10 13:38:00
15419.0,At Risk,135.86,1,230,2011-11-15 09:23:00
15420.0,Potential Loyalists,743.0,6,844,2010-10-01 15:46:00
15421.0,Champions,3805.34,10,1927,2011-10-12 09:20:00
15422.0,Loyal Customers,1619.97,7,710,2011-01-20 16:17:00
15423.0,Potential Loyalists,266.89,3,198,2011-11-01 14:01:00
15424.0,Potential Loyalists,597.78,3,873,2011-03-30 13:02:00
15425.0,Potential Loyalists,1941.1200000000001,4,1041,2010-11-04 18:13:00
15426.0,Champions,2156.35,9,1041,2011-11-20 15:36:00
15427.0,Loyal Customers,1430.54,3,967,2011-11-06 14:29:00
15428.0,Loyal Customers,762.75,4,347,2011-11-24 16:54:00
15429.0,Potential Loyalists,397.35,2,380,2011-11-13 12:28:00
15430.0,At Risk,954.75,2,309,2010-08-29 10:42:00
15431.0,Lost,153.24,1,84,2010-07-25 12:44:00
15432.0,Potential Loyalists,320.76,2,92,2011-11-16 16:30:00
15433.0,At Risk,533.3,2,534,2011-05-10 10:45:00
15434.0,Champions,2567.06,11,1423,2011-12-01 13:33:00
15435.0,At Risk,149.29,1,54,2011-11-17 16:39:00
15436.0,Loyal Customers,1067.75,3,574,2011-11-27 16:05:00
15437.0,At Risk,393.45,2,177,2011-03-22 13:11:00
15438.0,At Risk,156.57999999999998,1,59,2011-07-31 14:19:00
15439.0,Potential Loyalists,1269.05,4,572,2010-10-31 10:38:00
15440.0,Potential Loyalists,383.68,3,197,2011-10-16 12:16:00
15441.0,Potential Loyalists,1254.21,3,587,2010-11-08 15:50:00
15442.0,At Risk,594.0,1,120,2011-04-05 12:24:00
15443.0,Champions,5114.2300000000005,14,2699,2011-12-08 10:40:00
15444.0,Loyal Customers,1411.21,2,759,2011-11-30 17:37:00
15445.0,At Risk,284.5,2,118,2011-03-20 15:06:00
15446.0,Potential Loyalists,399.75,3,265,2010-11-28 11:59:00
15447.0,Potential Loyalists,492.88,5,228,2011-01-13 11:26:00
15448.0,Potential Loyalists,788.8100000000001,2,487,2011-01-31 10:42:00
15449.0,Loyal Customers,974.52,3,812,2011-11-13 15:02:00
15450.0,Potential Loyalists,429.84,1,376,2011-11-09 17:11:00
15451.0,Lost,226.86,2,76,2010-10-01 13:40:00
15452.0,Loyal Customers,1785.1100000000001,6,1087,2011-11-10 12:13:00
15453.0,Champions,1371.77,7,837,2011-12-08 10:59:00
15454.0,At Risk,305.99,2,146,2010-12-12 14:21:00
15455.0,Lost,38.25,1,3,2010-04-21 12:43:00
15456.0,Loyal Customers,2091.52,10,2727,2011-03-01 13:51:00
15457.0,Lost,237.07,1,132,2011-03-22 15:31:00
15458.0,Potential Loyalists,370.44,2,300,2011-11-14 13:08:00
15459.0,Lost,202.83,2,121,2010-10-18 15:25:00
15460.0,Lost,214.26,1,107,2010-12-20 16:08:00
15461.0,At Risk,429.7,2,230,2010-09-05 12:31:00
15462.0,Potential Loyalists,737.05,4,495,2011-09-06 13:11:00
15463.0,At Risk,126.14,1,106,2011-11-10 12:57:00
15464.0,At Risk,1044.65,1,348,2011-01-05 15:56:00
15465.0,Champions,12100.4,32,2638,2011-11-20 10:11:00
15466.0,Loyal Customers,1560.46,4,941,2011-09-15 14:08:00
15467.0,Loyal Customers,524.88,3,310,2011-11-30 14:17:00
15468.0,Loyal Customers,1430.48,3,1400,2011-10-19 13:49:00
15469.0,Loyal Customers,874.25,3,287,2011-10-20 16:21:00
15470.0,Lost,63.419999999999995,1,232,2010-05-13 09:35:00
15471.0,Loyal Customers,1292.01,3,670,2011-12-07 14:12:00
15472.0,At Risk,371.56,1,251,2011-08-18 15:17:00
15473.0,Champions,2046.0,8,776,2011-11-25 15:15:00
15474.0,Lost,150.35,1,55,2010-04-23 11:14:00
15475.0,At Risk,454.11,1,319,2011-09-23 15:20:00
15476.0,Potential Loyalists,2209.98,4,1174,2010-11-24 15:17:00
15477.0,Lost,368.4,1,216,2010-02-28 10:37:00
15478.0,Loyal Customers,1983.48,3,894,2011-10-30 14:19:00
15479.0,Lost,147.4,1,38,2009-12-06 15:08:00
15480.0,Loyal Customers,6279.0,5,1852,2011-08-15 14:32:00
15481.0,Potential Loyalists,1993.34,1,1450,2010-11-03 14:52:00
15482.0,Champions,14417.36,19,6516,2011-11-24 10:46:00
15483.0,Loyal Customers,817.82,10,905,2011-07-01 13:07:00
15484.0,Champions,4652.1,6,4074,2011-12-08 15:03:00
15485.0,Champions,4810.92,7,2153,2011-11-09 14:31:00
15486.0,Lost,102.0,1,40,2010-06-30 13:15:00
15487.0,Lost,231.32,1,144,2010-01-29 12:07:00
15488.0,Potential Loyalists,431.92,5,251,2011-09-08 10:11:00
15489.0,Loyal Customers,2419.61,8,1264,2011-11-17 08:53:00
15490.0,Lost,210.85,1,82,2010-10-05 13:11:00
15491.0,Loyal Customers,3100.09,6,1646,2011-09-05 15:56:00
15492.0,Potential Loyalists,659.46,2,483,2011-11-11 14:53:00
15493.0,Champions,4121.68,9,1206,2011-11-07 12:04:00
15494.0,Champions,3702.6,5,3052,2011-11-18 14:51:00
15495.0,Lost,246.5,1,194,2010-11-25 13:46:00
15496.0,Lost,146.14,1,98,2010-03-18 13:16:00
15497.0,Champions,8657.39,9,2937,2011-11-22 11:51:00
15498.0,Champions,24972.86,44,12134,2011-12-07 12:48:00
15499.0,Lost,158.65,1,59,2009-12-16 12:17:00
15500.0,Loyal Customers,1131.56,4,572,2011-12-01 13:47:00
15501.0,At Risk,399.95,2,205,2010-10-31 11:15:00
15502.0,Champions,13003.87,14,5559,2011-11-24 12:48:00
15503.0,At Risk,257.3,2,130,2010-12-12 10:57:00
15504.0,Potential Loyalists,402.7,4,141,2011-09-19 13:45:00
15505.0,Champions,3610.96,5,2390,2011-10-18 07:56:00
15506.0,Loyal Customers,2030.33,6,1637,2011-11-17 12:11:00
15507.0,At Risk,475.86,1,160,2011-06-21 11:19:00
15508.0,Loyal Customers,1000.27,6,440,2011-06-03 15:43:00
15509.0,Lost,152.41,1,58,2010-11-24 14:48:00
15510.0,Lost,250.0,1,2,2011-01-13 12:10:00
15511.0,Loyal Customers,900.53,5,269,2011-11-28 09:43:00
15512.0,Potential Loyalists,331.58,4,235,2011-07-07 10:20:00
15513.0,Champions,26437.05,35,10477,2011-11-06 14:36:00
15514.0,Champions,6392.06,18,4087,2011-11-27 14:40:00
15515.0,Lost,171.81,1,131,2010-11-17 13:39:00
15516.0,Potential Loyalists,62.43,3,27,2011-10-26 10:51:00
15517.0,Lost,267.03,1,293,2011-04-20 14:02:00
15518.0,Champions,4189.99,15,2810,2011-10-06 13:05:00
15519.0,At Risk,344.61,2,116,2010-11-21 14:35:00
15520.0,Potential Loyalists,343.5,1,314,2011-12-08 10:58:00
15521.0,Champions,7098.24,16,4507,2011-10-30 13:42:00
15522.0,Potential Loyalists,397.99,2,572,2011-11-07 11:26:00
15523.0,Champions,17259.19,16,15633,2011-09-16 16:29:00
15524.0,Potential Loyalists,591.4,2,28,2011-11-15 12:09:00
15525.0,Loyal Customers,890.22,4,527,2011-12-07 14:43:00
15526.0,Potential Loyalists,148.44,2,24,2011-11-06 15:04:00
15527.0,Champions,5554.89,23,2211,2011-11-21 12:17:00
15528.0,Lost,229.33,1,123,2011-03-30 16:14:00
15529.0,Champions,4783.66,12,4271,2011-11-17 11:29:00
15530.0,Loyal Customers,1808.68,5,1328,2011-11-18 12:25:00
15531.0,Loyal Customers,1972.39,2,1085,2011-12-01 18:43:00
15532.0,Champions,3738.85,10,1337,2011-11-14 14:51:00
15533.0,Loyal Customers,807.57,3,289,2011-11-20 15:35:00
15534.0,Lost,162.25,1,63,2009-12-14 12:48:00
15535.0,Loyal Customers,1044.37,6,314,2011-06-19 16:02:00
15536.0,Lost,259.09,1,242,2010-10-26 16:31:00
15537.0,At Risk,110.92,1,29,2011-06-29 13:10:00
15538.0,Loyal Customers,3358.4,6,1016,2010-06-20 10:49:00
15539.0,Potential Loyalists,538.46,1,410,2011-12-02 13:36:00
15540.0,Potential Loyalists,460.68,2,444,2011-11-28 13:51:00
15541.0,At Risk,85.13000000000001,1,49,2011-08-17 14:58:00
15542.0,Potential Loyalists,855.71,3,418,2010-07-15 13:32:00
15543.0,At Risk,242.26,2,167,2011-02-24 15:26:00
15544.0,Champions,7807.89,20,6745,2011-11-30 16:43:00
15545.0,Potential Loyalists,288.96999999999997,2,162,2011-10-16 13:24:00
15546.0,At Risk,1079.1000000000001,2,198,2010-04-12 11:51:00
15547.0,Champions,10057.05,26,7278,2011-12-02 12:52:00
15548.0,Lost,158.09,1,64,2010-04-23 12:20:00
15549.0,Loyal Customers,2334.16,8,936,2011-09-23 16:22:00
15550.0,Champions,2211.05,12,1139,2011-12-05 15:38:00
15551.0,Loyal Customers,1679.81,7,796,2011-11-03 12:37:00
15552.0,At Risk,252.52,2,166,2011-05-06 14:47:00
15553.0,At Risk,428.93,1,449,2011-10-10 14:02:00
15554.0,Lost,217.2,1,74,2011-03-07 09:00:00
15555.0,Champions,11243.91,36,8511,2011-11-27 16:19:00
15556.0,At Risk,279.77,1,236,2011-11-15 16:08:00
15557.0,Potential Loyalists,468.91,1,213,2011-11-11 12:46:00
15558.0,Lost,202.68,1,73,2010-03-10 15:25:00
15559.0,At Risk,1109.4,1,526,2010-05-20 14:06:00
15560.0,At Risk,153.52,2,72,2010-11-07 10:15:00
15561.0,Champions,1934.3899999999999,8,1334,2011-11-28 11:07:00
15562.0,Potential Loyalists,671.4300000000001,3,560,2010-12-23 09:55:00
15563.0,Loyal Customers,2859.46,7,3005,2011-11-17 14:50:00
15564.0,Lost,70.74000000000001,2,42,2010-09-02 15:52:00
15565.0,Potential Loyalists,173.16000000000003,2,60,2011-10-20 14:33:00
15566.0,At Risk,227.87,2,153,2010-11-12 12:11:00
15567.0,Potential Loyalists,186.01,1,223,2011-11-21 10:48:00
15568.0,Loyal Customers,758.29,3,461,2011-12-07 11:27:00
15569.0,Champions,3583.45,10,1734,2011-08-28 10:15:00
15570.0,Champions,8736.49,25,4079,2011-12-02 14:47:00
15571.0,Champions,3892.35,14,2411,2011-11-28 10:02:00
15572.0,Champions,3965.2,10,2089,2011-12-05 10:09:00
15573.0,Loyal Customers,1188.42,5,770,2011-11-08 11:38:00
15574.0,Loyal Customers,1101.44,6,750,2011-06-15 12:01:00
15575.0,Lost,30.1,1,6,2010-03-30 12:50:00
15576.0,Potential Loyalists,921.37,1,394,2011-11-02 12:03:00
15577.0,Potential Loyalists,396.03,5,120,2011-07-11 17:03:00
15578.0,At Risk,127.1,1,52,2011-06-30 13:03:00
15579.0,Loyal Customers,1250.63,5,713,2011-10-02 12:45:00
15580.0,Loyal Customers,1375.39,8,955,2010-11-28 11:00:00
15581.0,Champions,7480.4,38,3028,2011-08-11 09:38:00
15582.0,Loyal Customers,682.9100000000001,3,453,2011-11-15 09:55:00
15583.0,Lost,95.96,1,56,2010-11-28 15:04:00
15584.0,Loyal Customers,1268.2,6,483,2011-11-16 10:55:00
15585.0,At Risk,455.3,1,320,2011-06-16 08:38:00
15586.0,Potential Loyalists,1139.1000000000001,3,1338,2010-04-26 11:00:00
15587.0,Loyal Customers,1522.08,7,528,2011-10-20 13:37:00
15588.0,Lost,579.6,1,96,2010-01-31 12:19:00
15589.0,Potential Loyalists,478.53,3,243,2011-03-29 09:54:00
15590.0,Loyal Customers,1496.6,5,832,2010-11-22 14:49:00
15591.0,At Risk,217.9,3,58,2010-05-06 09:23:00
15592.0,Potential Loyalists,388.58,1,354,2011-10-24 08:59:00
15593.0,At Risk,199.8,1,60,2011-09-30 11:46:00
15594.0,Champions,1771.78,5,983,2011-11-24 08:53:00
15595.0,Lost,357.59999999999997,1,144,2010-08-09 12:27:00
15596.0,Loyal Customers,2727.72,9,1208,2011-08-31 10:55:00
15597.0,Potential Loyalists,563.37,2,393,2011-11-04 13:26:00
15598.0,Potential Loyalists,548.02,2,404,2011-10-17 16:04:00
15599.0,Loyal Customers,1250.06,3,1098,2011-11-13 11:44:00
15600.0,Potential Loyalists,1199.31,4,657,2010-10-07 14:30:00
15601.0,Champions,14191.74,30,10395,2011-11-28 15:15:00
15602.0,Champions,3137.96,16,2292,2011-12-01 14:14:00
15603.0,At Risk,88.48,2,128,2011-09-22 10:04:00
15604.0,At Risk,216.39000000000001,1,159,2011-10-18 14:47:00
15605.0,Champions,1741.95,9,641,2011-11-03 14:17:00
15606.0,Champions,5230.99,17,1615,2011-10-09 15:47:00
15607.0,Loyal Customers,1708.97,9,1470,2011-01-07 12:44:00
15608.0,Loyal Customers,1785.98,5,1262,2011-11-11 13:20:00
15609.0,At Risk,298.48,1,148,2011-06-08 13:00:00
15610.0,At Risk,112.46000000000001,1,66,2011-10-19 10:36:00
15611.0,Champions,2997.28,26,747,2011-11-30 12:36:00
15612.0,Potential Loyalists,195.15,2,52,2011-11-03 14:52:00
15613.0,Lost,433.71999999999997,1,700,2010-04-08 12:51:00
15614.0,Potential Loyalists,3147.36,4,1632,2010-09-28 10:46:00
15615.0,Champions,21373.97,47,12090,2011-11-29 14:42:00
15616.0,Lost,317.11,1,137,2010-09-27 13:10:00
15617.0,Potential Loyalists,828.5500000000001,3,485,2010-11-08 16:07:00
15618.0,Loyal Customers,776.851,4,454,2011-11-07 08:34:00
15619.0,Potential Loyalists,336.4,1,136,2011-11-29 08:14:00
15620.0,Loyal Customers,1942.36,4,1249,2011-10-14 12:41:00
15621.0,Loyal Customers,1293.03,4,501,2011-12-05 14:01:00
15622.0,Champions,7852.610000000001,17,4091,2011-10-27 16:44:00
15623.0,Loyal Customers,2437.05,8,1087,2011-07-21 17:26:00
15624.0,Potential Loyalists,588.13,4,357,2011-08-15 11:38:00
15625.0,Champions,3236.4,9,3020,2011-08-28 10:21:00
15626.0,Potential Loyalists,1067.52,3,1138,2011-09-26 10:03:00
15627.0,At Risk,566.9,2,344,2010-09-08 14:14:00
15628.0,Champions,5333.08,17,3569,2011-12-05 10:24:00
15629.0,Potential Loyalists,2240.9,4,1518,2010-09-15 13:46:00
15630.0,Loyal Customers,1481.4,3,987,2011-10-25 15:36:00
15631.0,Lost,596.67,1,525,2010-03-07 14:52:00
15632.0,Champions,3285.31,8,2109,2011-11-24 09:51:00
15633.0,Loyal Customers,4335.96,13,2048,2010-07-18 13:54:00
15634.0,Potential Loyalists,554.65,2,227,2011-11-22 16:28:00
15635.0,Lost,100.35,1,5,2010-11-09 08:58:00
15636.0,Loyal Customers,1444.58,4,560,2011-09-11 11:17:00
15637.0,Loyal Customers,797.59,5,651,2011-10-18 08:28:00
15638.0,Loyal Customers,2265.2,6,1134,2010-11-26 11:52:00
15639.0,Potential Loyalists,1065.08,3,849,2011-07-28 14:30:00
15640.0,Champions,23494.31,29,12140,2011-12-05 14:35:00
15641.0,Champions,5345.55,12,4422,2011-08-26 14:04:00
15642.0,Lost,105.78,1,270,2009-12-10 11:51:00
15643.0,Potential Loyalists,664.0,3,246,2011-06-01 07:38:00
15644.0,Potential Loyalists,803.54,4,550,2011-06-26 14:54:00
15645.0,Loyal Customers,1055.17,3,396,2011-11-21 11:55:00
15646.0,Loyal Customers,784.8100000000001,5,821,2011-07-05 09:53:00
15647.0,Lost,169.0,1,124,2010-10-20 15:09:00
15648.0,Potential Loyalists,639.5,2,218,2011-05-19 15:53:00
15649.0,Potential Loyalists,1660.35,4,365,2011-01-07 13:34:00
15650.0,At Risk,553.88,2,210,2010-07-06 10:41:00
15651.0,Loyal Customers,1259.06,5,871,2011-11-03 08:41:00
15652.0,Loyal Customers,1405.94,5,657,2011-09-09 14:22:00
15653.0,Potential Loyalists,877.44,2,1200,2011-09-08 10:49:00
15654.0,Loyal Customers,922.53,2,475,2011-11-30 13:08:00
15655.0,At Risk,560.6700000000001,1,324,2011-04-10 15:25:00
15656.0,Loyal Customers,748.5,4,343,2011-10-25 14:56:00
15657.0,At Risk,30.0,1,24,2011-11-17 12:19:00
15658.0,Loyal Customers,2117.27,8,627,2011-06-02 15:22:00
15659.0,Potential Loyalists,532.49,3,161,2011-10-27 09:23:00
15660.0,Champions,2603.69,15,1783,2011-11-14 16:58:00
15661.0,Potential Loyalists,1215.95,8,779,2011-01-26 13:56:00
15662.0,Lost,283.73,2,145,2010-02-16 16:47:00
15663.0,At Risk,138.14,1,106,2011-08-25 15:50:00
15664.0,Loyal Customers,1254.03,4,530,2011-10-20 10:57:00
15665.0,Loyal Customers,3987.07,5,2777,2011-06-24 14:57:00
15666.0,At Risk,632.94,2,469,2010-08-24 16:14:00
15667.0,Potential Loyalists,301.32000000000005,1,240,2011-10-31 10:56:00
15668.0,Lost,76.32000000000001,1,72,2011-05-06 10:39:00
15669.0,Loyal Customers,684.34,4,342,2011-10-30 16:03:00
15670.0,At Risk,325.2,2,132,2011-02-16 10:50:00
15671.0,Champions,2657.13,7,1699,2011-11-21 12:43:00
15672.0,Lost,45.300000000000004,1,10,2009-12-14 16:52:00
15673.0,Champions,6204.32,9,3274,2011-09-12 16:12:00
15674.0,Champions,6948.2300000000005,13,3648,2011-09-27 15:17:00
15675.0,Potential Loyalists,542.04,4,624,2011-09-19 13:48:00
15676.0,Champions,3435.76,3,2252,2011-11-21 12:40:00
15677.0,Loyal Customers,1305.6299999999999,3,675,2011-10-21 15:36:00
15678.0,Loyal Customers,1825.94,3,1022,2011-10-18 09:25:00
15679.0,Loyal Customers,781.28,4,1170,2011-11-15 16:19:00
15680.0,Champions,4028.69,10,2743,2011-11-30 13:46:00
15681.0,Champions,2989.7000000000003,14,1392,2011-11-14 16:30:00
15682.0,At Risk,318.24,2,222,2010-04-19 15:30:00
15683.0,Potential Loyalists,524.54,2,332,2011-08-14 12:56:00
15684.0,At Risk,173.95,3,77,2010-06-10 18:51:00
15685.0,Lost,55.980000000000004,1,36,2010-09-15 13:43:00
15686.0,Lost,90.0,1,72,2010-10-15 13:50:00
15687.0,Champions,2993.1,9,1310,2011-12-01 08:33:00
15688.0,Lost,190.57,1,95,2010-10-17 12:06:00
15689.0,Potential Loyalists,521.03,3,207,2011-08-12 09:37:00
15690.0,Potential Loyalists,239.76,2,408,2011-12-05 15:59:00
15691.0,Potential Loyalists,571.3,4,212,2011-04-01 15:13:00
15692.0,At Risk,191.04,1,138,2011-11-11 14:12:00
15693.0,Lost,37.5,1,30,2010-02-18 14:37:00
15694.0,Champions,9978.48,24,2467,2011-12-09 09:44:00
15695.0,Potential Loyalists,1131.04,4,484,2011-03-18 08:32:00
15696.0,Champions,3881.2200000000003,13,1386,2011-11-06 14:02:00
15697.0,Lost,246.75,1,127,2010-01-19 09:10:00
15698.0,Lost,46.2,1,60,2010-03-25 17:38:00
15699.0,Potential Loyalists,309.65,1,113,2011-11-22 08:26:00
15700.0,Potential Loyalists,696.68,2,357,2011-06-20 16:53:00
15701.0,Loyal Customers,1529.0,4,912,2011-12-07 14:39:00
15702.0,Lost,140.39,2,103,2010-08-20 14:50:00
15703.0,Lost,211.5,1,66,2011-03-20 10:51:00
15704.0,Loyal Customers,3734.6600000000003,6,1709,2011-07-22 13:35:00
15705.0,Lost,143.1,1,62,2011-05-22 15:37:00
15706.0,Potential Loyalists,1060.56,4,321,2011-10-07 10:09:00
15707.0,Loyal Customers,916.98,4,594,2011-11-04 14:35:00
15708.0,Champions,3887.15,9,1465,2011-10-30 10:54:00
15709.0,At Risk,327.85,2,169,2011-03-01 10:38:00
15710.0,At Risk,898.87,1,641,2010-10-18 17:05:00
15711.0,At Risk,420.25,2,199,2010-06-01 12:14:00
15712.0,Champions,3472.41,12,1277,2011-11-30 14:09:00
15713.0,Potential Loyalists,839.64,4,451,2011-07-19 13:34:00
15714.0,Loyal Customers,783.96,5,361,2011-11-28 11:26:00
15715.0,Potential Loyalists,658.02,5,246,2010-06-02 09:56:00
15716.0,Loyal Customers,2485.26,11,1379,2011-07-17 11:59:00
15717.0,Potential Loyalists,607.0,5,224,2011-04-19 13:21:00
15718.0,Lost,293.79,1,95,2010-06-17 16:20:00
15719.0,Champions,10195.97,31,5356,2011-11-07 12:29:00
15720.0,Potential Loyalists,739.22,2,327,2011-11-15 14:48:00
15721.0,Potential Loyalists,471.40000000000003,1,388,2011-11-28 12:14:00
15722.0,Champions,5234.0,11,2279,2011-11-04 11:43:00
15723.0,Potential Loyalists,930.7,4,427,2010-12-10 11:12:00
15724.0,Potential Loyalists,310.85,3,117,2011-05-22 14:40:00
15725.0,Potential Loyalists,415.25,1,221,2011-11-24 14:51:00
15726.0,At Risk,321.91,1,123,2010-11-14 16:12:00
15727.0,Champions,9371.71,15,5908,2011-11-23 12:36:00
15728.0,At Risk,544.6,2,132,2010-11-25 10:39:00
15729.0,At Risk,192.55,3,47,2011-05-11 12:36:00
15730.0,Loyal Customers,1726.58,5,1061,2011-10-05 12:31:00
15731.0,Lost,125.3,1,122,2010-06-04 10:10:00
15732.0,Loyal Customers,1543.97,10,1264,2011-05-11 14:24:00
15733.0,Lost,162.3,1,62,2011-03-02 09:05:00
15734.0,Loyal Customers,2263.3,4,516,2011-08-17 10:50:00
15735.0,Lost,327.68,1,206,2010-10-14 13:38:00
15736.0,Potential Loyalists,1767.1200000000001,2,1208,2010-09-30 14:20:00
15737.0,Loyal Customers,1188.1200000000001,8,597,2011-11-25 11:21:00
15738.0,Champions,13043.32,41,9030,2011-11-21 08:26:00
15739.0,At Risk,449.12,1,472,2011-10-04 13:42:00
15740.0,At Risk,154.88,1,152,2011-10-21 14:29:00
15741.0,Lost,208.62,2,70,2010-09-07 16:21:00
15742.0,Lost,156.87,1,51,2010-03-30 15:25:00
15743.0,Loyal Customers,775.96,4,214,2011-11-23 17:19:00
15744.0,At Risk,34.8,1,120,2011-09-23 09:52:00
15745.0,Loyal Customers,1094.5900000000001,4,421,2011-11-20 13:45:00
15746.0,At Risk,196.88,1,178,2011-07-28 15:21:00
15747.0,Champions,2499.81,9,1344,2011-11-27 12:26:00
15748.0,Loyal Customers,609.81,3,261,2011-10-30 12:51:00
15749.0,Loyal Customers,44534.3,3,18028,2011-04-18 13:20:00
15750.0,Champions,6452.991,18,4281,2011-12-07 12:34:00
15751.0,Loyal Customers,1380.44,11,443,2010-09-05 12:44:00
15752.0,Champions,3924.91,9,2792,2011-10-31 11:37:00
15753.0,Lost,79.2,1,144,2011-02-08 12:41:00
15754.0,Champions,3037.61,9,1762,2011-10-19 14:40:00
15755.0,Champions,5993.12,17,4034,2011-11-29 14:57:00
15756.0,Potential Loyalists,528.01,4,241,2011-10-09 13:30:00
15757.0,Loyal Customers,2940.36,6,1757,2011-10-05 12:14:00
15758.0,At Risk,205.25,1,47,2011-11-15 10:48:00
15759.0,Potential Loyalists,830.9300000000001,7,523,2011-05-05 15:13:00
15760.0,Potential Loyalists,13916.34,2,2,2010-03-19 11:45:00
15761.0,Lost,143.05,1,31,2010-09-23 09:33:00
15762.0,Potential Loyalists,583.75,2,251,2011-10-05 16:15:00
15763.0,Potential Loyalists,1086.92,2,271,2011-11-08 09:44:00
15764.0,Loyal Customers,4503.08,8,2945,2011-09-12 17:58:00
15765.0,Lost,370.63,1,335,2010-02-11 10:25:00
15766.0,Potential Loyalists,831.0600000000001,3,334,2011-10-06 17:03:00
15768.0,Champions,15308.89,34,4215,2011-08-16 10:48:00
15769.0,Champions,88612.52,46,49068,2011-12-02 13:52:00
15770.0,Lost,321.45,1,67,2010-04-06 11:47:00
15771.0,Potential Loyalists,1006.54,3,512,2010-04-14 13:56:00
15772.0,Lost,280.88,1,110,2010-10-17 13:33:00
15773.0,Loyal Customers,774.52,2,410,2011-12-04 12:48:00
15774.0,Loyal Customers,1288.34,6,465,2011-10-02 12:04:00
15775.0,At Risk,150.5,2,260,2011-04-08 12:56:00
15776.0,At Risk,241.62,1,138,2011-07-29 13:46:00
15777.0,Loyal Customers,1762.6100000000001,7,599,2011-04-12 16:43:00
15778.0,Lost,307.95000000000005,1,101,2010-10-04 15:10:00
15779.0,Lost,124.08000000000001,2,20,2010-09-02 16:40:00
15780.0,Potential Loyalists,475.28000000000003,3,220,2011-06-09 12:01:00
15781.0,Potential Loyalists,345.46000000000004,3,180,2011-11-14 14:57:00
15782.0,Champions,4014.1,4,1844,2011-11-30 10:49:00
15783.0,Potential Loyalists,246.3,1,212,2011-11-29 09:50:00
15784.0,At Risk,848.33,2,381,2010-08-29 10:38:00
15785.0,Champions,5969.93,16,4479,2011-11-07 11:33:00
15786.0,Champions,8501.62,5,5957,2011-10-24 14:13:00
15787.0,Loyal Customers,933.26,3,534,2011-11-13 14:55:00
15788.0,Lost,221.83,1,115,2010-07-19 12:48:00
15789.0,Loyal Customers,1962.01,6,2499,2010-12-16 14:35:00
15790.0,Potential Loyalists,218.75,1,113,2011-11-29 14:53:00
15791.0,Champions,3608.34,5,1970,2011-10-27 10:14:00
15792.0,Potential Loyalists,933.84,2,606,2010-11-05 08:21:00
15793.0,Champions,2399.57,8,1685,2011-11-25 09:31:00
15794.0,At Risk,777.0,2,288,2009-12-03 13:04:00
15795.0,Loyal Customers,1979.8700000000001,8,1411,2011-07-13 10:43:00
15796.0,Champions,5171.63,17,1733,2011-12-08 19:55:00
15797.0,Loyal Customers,2821.08,6,1281,2011-08-18 17:04:00
15798.0,Potential Loyalists,1535.37,3,915,2010-08-04 09:13:00
15799.0,Loyal Customers,1421.34,4,1341,2011-09-25 12:46:00
15800.0,Loyal Customers,1227.07,7,575,2011-08-24 14:23:00
15801.0,Loyal Customers,1063.95,3,570,2011-10-24 13:52:00
15802.0,At Risk,451.42,1,1,2011-07-20 11:38:00
15803.0,Loyal Customers,1929.66,4,1030,2011-10-19 14:56:00
15804.0,Champions,4206.39,13,2565,2011-12-09 12:31:00
15805.0,Champions,10148.93,30,6205,2011-11-16 16:32:00
15806.0,Loyal Customers,784.58,3,602,2011-10-24 14:35:00
